ID,PROB
ccf4cd93d5c32cd8a59809d54b4d53ac,0.5684448541839995
56605a660d18549592653ff6941186f1,0.46359972042729836
bda5f84c05e5695a7ec10550b457890f,0.7691674044055016
a2f1c04bc3acf2222e658a897400798f,0.3536450030834039
e83aadc3b0d25dbc12a35551afa25807,0.40882992374362287
7a0899c948f9a8fef6242c9305b5b924,0.6025781502562586
dab1bf33ee91ca1e3f0382a5bed1f25b,0.4240962615740506
a33172571f38a7f5bf1d156ef66e17c5,0.5619465733651938
74b36d2bdcd87df929f31ff3a8627192,0.3445607306091267
c00ec642a81f413de505cf507296e78c,0.4104258899111118
f956d468f438e42fc5bdd83f6986b96f,0.3757474745481281
9946145450c6430abea51a7ac8355fde,0.40300834263204616
e3edc3a937e01b3f1140bb9f6b70be16,0.20606225149403457
b8f4ab48fa1d9475d8645e0f2b7751cc,0.40872961914935513
e68770f8fafaebfc5595f759ba7015d2,0.31559528356230815
b083e9d1517fc9bc588e50696be29c43,0.46677333664132437
6f4ae9fac912f6250efb67e51043496b,0.139865642749626
d4f896e53f432294506bc555b2398475,0.20260055592616277
4a05342a2f103d75c0ce46664814a04a,0.2153779638772056
5433ccbef1cbd68195c46e48088f8d7d,0.4143147402446709
0fc5f80e76c39168f5950664a8fc425e,0.7614822136617411
d500ab6b961fdefa0307d7dc10ff507b,0.3330679846935223
82d0811c18adf5b14c7cb2288dd8c714,0.3875601008534949
9fe5a28a00b4feffe765c94d14a6e63f,0.15860821274049156
9b02613119495af5bfc5069ea8be4c31,0.31094327864353305
fd0a7ce3aa9049ff9f9e2f0cf6aa7bba,0.43008128704134535
65012e02ff42cf640514e6d65bac04aa,0.5679497459455343
122b1497e2221c08be2e86ffcd69da55,0.3375393386961579
6cbd9dbd73a8ae7578f8b2fdc071d954,0.25178046151781724
f973f79e4751cb7e2f8153229eb5c589,0.18112027439942627
19e8077a2d99f39762031d00bcd0db21,0.7846802019961232
793cd23cf2e3ecdb6f78e984e01dab90,0.43841846987406774
b4bcf26618dfdea8ea27e627c6f01274,0.1536614064213178
4f68489dc2c69fd696c8e1b7534332fa,0.696711197022969
ae27f92235a51df0eca5d10c9265b87c,0.38512753383791976
3338ab0f62287e3e94e994eb1e81a55d,0.2997168939320766
04d39ba0193fc0decfa1ff36a280e88f,0.35147772966552476
94290bb2ece1dc47de3b3cd097d20514,0.5917651528607454
08951455f745d7e28a649f8bdc1e501b,0.41672536758814593
7ca2d2b14b47378e34926a97d34e6f44,0.18222513823112926
724ed14015e8af8eac7a1e4b40a21753,0.43115631779542524
735a7e19c4982ce4dc2d2dcebd0de14e,0.4754131273041725
d955526958409a459f29538ef343591f,0.5652081985909808
c4d7661074aa84b6526df3ac4e98538b,0.3274721150324722
8479bc511c1a0792ecd896390869902a,0.41257415270715564
545bc3a9e6f191b7d469a19bf2d89d9f,0.7173205559843128
fe54a279ef8f73dc203e8edc9bd683dd,0.24967698607283578
1c45957110d86aa770a83a42423dad45,0.35349968963446965
d057bce7514aeae730b7a07fc3391cff,0.3420410675761602
