ID,PROB
ccf4cd93d5c32cd8a59809d54b4d53ac,0.4858902731016753
56605a660d18549592653ff6941186f1,0.39875988133626344
bda5f84c05e5695a7ec10550b457890f,0.7942273990184433
a2f1c04bc3acf2222e658a897400798f,0.4041625831373482
e83aadc3b0d25dbc12a35551afa25807,0.4297708400742719
7a0899c948f9a8fef6242c9305b5b924,0.6923645458951947
dab1bf33ee91ca1e3f0382a5bed1f25b,0.4495268724026127
a33172571f38a7f5bf1d156ef66e17c5,0.41411457538597185
74b36d2bdcd87df929f31ff3a8627192,0.4368008658732343
c00ec642a81f413de505cf507296e78c,0.3041985978651075
f956d468f438e42fc5bdd83f6986b96f,0.4176952138215394
9946145450c6430abea51a7ac8355fde,0.4363106412424302
e3edc3a937e01b3f1140bb9f6b70be16,0.3030907418128215
b8f4ab48fa1d9475d8645e0f2b7751cc,0.38090618425418693
e68770f8fafaebfc5595f759ba7015d2,0.38548009267498967
b083e9d1517fc9bc588e50696be29c43,0.4140753253851749
6f4ae9fac912f6250efb67e51043496b,0.230419862015275
d4f896e53f432294506bc555b2398475,0.29396559070430267
4a05342a2f103d75c0ce46664814a04a,0.29415669790319765
5433ccbef1cbd68195c46e48088f8d7d,0.35514407117009533
0fc5f80e76c39168f5950664a8fc425e,0.7220386488046545
d500ab6b961fdefa0307d7dc10ff507b,0.4245428818022674
82d0811c18adf5b14c7cb2288dd8c714,0.44671882816187347
9fe5a28a00b4feffe765c94d14a6e63f,0.24250613945018654
9b02613119495af5bfc5069ea8be4c31,0.40442003913903185
fd0a7ce3aa9049ff9f9e2f0cf6aa7bba,0.36957239535397984
65012e02ff42cf640514e6d65bac04aa,0.48198439266377346
122b1497e2221c08be2e86ffcd69da55,0.4194855504756527
6cbd9dbd73a8ae7578f8b2fdc071d954,0.35485680795112884
f973f79e4751cb7e2f8153229eb5c589,0.2502179978735322
19e8077a2d99f39762031d00bcd0db21,0.5404586261897926
793cd23cf2e3ecdb6f78e984e01dab90,0.42245080400912666
b4bcf26618dfdea8ea27e627c6f01274,0.24224075707300058
4f68489dc2c69fd696c8e1b7534332fa,0.5239540505223835
ae27f92235a51df0eca5d10c9265b87c,0.35041206497094857
3338ab0f62287e3e94e994eb1e81a55d,0.3716192833795861
04d39ba0193fc0decfa1ff36a280e88f,0.3797869882470453
94290bb2ece1dc47de3b3cd097d20514,0.42621310145772745
08951455f745d7e28a649f8bdc1e501b,0.4151106841080372
7ca2d2b14b47378e34926a97d34e6f44,0.2635592719813134
724ed14015e8af8eac7a1e4b40a21753,0.3788827201115525
735a7e19c4982ce4dc2d2dcebd0de14e,0.44893599447775273
d955526958409a459f29538ef343591f,0.5007197069071481
c4d7661074aa84b6526df3ac4e98538b,0.38679201459843887
8479bc511c1a0792ecd896390869902a,0.38356924179304747
545bc3a9e6f191b7d469a19bf2d89d9f,0.5038703960303563
fe54a279ef8f73dc203e8edc9bd683dd,0.34359196055269603
1c45957110d86aa770a83a42423dad45,0.45388250548511444
d057bce7514aeae730b7a07fc3391cff,0.4322162035739323
d7ebb564010d33ba4eb27e13944a22b5,0.3988387104845281
12e19604c4deeaafd5ced1e3b56550ac,0.4988017567260237
e3774760ef5ca270b4142f600a4fa6df,0.4037345010823363
ae2969d1f9e77752350cdbbd3a48694d,0.4104102138649915
b1c3a67c0eda1d6cd139a9810cf1f793,0.5346680310127344
bb29c1ccd5cf4f1de10f2aa3da96989f,0.41579735148073577
7c251d35d9ec214bcd624fff590ebe14,0.4417989718083203
d1269642483c4d53090a455edbeea6d9,0.6761823097412477
ed555df2df429416c0d2077c5d72c9d4,0.283096822210564
5f8b2d370658b0d9fdad5a063759918f,0.4012442402148965
d305f14985654b26fd79ccdb9b9d8a66,0.3804171908976627
65973822a8f15ba259e110ef9c918165,0.5047727346014456
c8d019a831f2c53f260bcb7e3913d466,0.3389358393579381
03fa08b32a5c6423f3c918300e7dbadd,0.5607849925047932
ca283e617fc4225a2eced39642a5487b,0.5808936421856927
db9d24d7e3a7386d5db792cc148ad664,0.43574444232633136
10df71a18c73e05f7ea04405ba4567fb,0.3237811111444657
002567cf34132dcfaa4969554bff1c16,0.42082554458242977
9223438f37b58b0f999cd9b65cdc9f29,0.339482598242241
fec45a3971e08b1a86b6c89e3c557d48,0.4499480660797065
9df5583f1a4a35ba63988730fc9ea4b9,0.464506007874334
9c91418deae3067d543e29418a938de3,0.3920150051626516
8c18053710c0375ef5bee507bb2081e5,0.34377611951030596
b22af2364a98c4d40fc860d535a4ca84,0.4586460372448313
bdd9b265dfb32239e039dda5a6687da6,0.47804650806523136
b1996025e77b1bd002eb2172f90bb314,0.2445876428058624
c1c562dffec027fc6260bd2a7a05928f,0.39438167744198915
a7a8abe23857c993c53fcd2a37a5b42c,0.395712935120441
4c7e23356d1753e9cca2fb9560b57794,0.31000762962490797
cbf09c8fa40a215e2b30699927a50f37,0.402264420785014
c47224217a1d053e57e3c30d733b472b,0.43642801390652697
ee9ef69c9f90d49eed141ed0f83164e8,0.3320459154867729
2bcd71201e1f678cd325b61015f2bc5e,0.3467313592178483
09a3110a266589d8bef21ddce67e1e21,0.4345987338289124
56631ee7440d4701df537556219d279d,0.6024554911815024
2e5dd6e4eb3a790451cf41047d6fa3df,0.41122258430628755
9f2a14c094c5fe365b7334a1ec6e47cf,0.4113256690100822
a58018fb19061e5ac7a093cd24d7f378,0.43644677663304965
edba644d0f32894be364dc7d7281e059,0.5412180968212982
01b4352559eb3ec6f87372d882feadc2,0.3340923014917508
3611a9009916fbda2d5dcc21f7818aa4,0.228853987609898
ccf493f87c4c7339794ea7df8324aabe,0.655554397424985
3e9546c4951a1fdded9581746b3b3dd2,0.23042631014713869
abe45fc137d334df1664da2aec318532,0.24178375411390235
03cdd2f59b0a2de2693f52ab4d83064a,0.3619498695807556
4965f40cef454d39f7c14b5c8743b668,0.38465179243129755
30f52b34c8da35d2af25700d6b082e5a,0.48420255922687133
a410b6f4c8f4483631a8a6b374c551fa,0.3504916259285825
53af90b52705e12cfc7cd02ae4d2c648,0.7178563161359693
a50b9bf1b8990acf9b477e029b8279f5,0.4494958881637984
5a213a96620dace9b7b61f4d54b96291,0.39202140464984264
697424a68ceb5b7653aa342b79d81e46,0.7723624153901884
e6a2c8fcffee5bc1bb94ab31469c3ee4,0.3121275766466359
7502fe1e212b9a81ee352fdacc44822e,0.45311185192250925
3ec433b923535b87196775176554bc47,0.44128924587447216
9be51537781a8ea2e3b80c3fec4bfa02,0.46000008887425425
e12a9ba05394d4f44f49d7c41a2b587c,0.4351304351499044
ae0b0b44db03bb87fa411f8293c82de8,0.33953053926177595
ca46c2f98f73cc408d50ae0ff5155c13,0.3181477603979677
790f0ebf8ddb3e512fb9f9eb97bcafac,0.3593766315361306
b8385de250446392c7a69b73b002cf14,0.41014560414736495
b6fe94108fc5150016f99566c9df0452,0.5856118046478331
768d7bffbfd76cce4397143d1a0b5aaa,0.3687467081571517
53c95d27aa86f997804b2c7c0e03ebcd,0.7169107859784603
ec006bea1591dbda9c7f06b73fed2720,0.712851405959545
3b5f47675d67671677ea15bc39e10921,0.3344070879231775
dd6ae64979ad98d23e0baf8317b2df4e,0.5398484697262896
